,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
319,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
320,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
321,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
322,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
323,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
324,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
325,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
326,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
327,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
328,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
329,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
330,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
331,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
332,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
333,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
334,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
335,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
336,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
337,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
338,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
339,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
340,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
341,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
342,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
343,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
344,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
345,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
346,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
347,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
348,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
349,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
350,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
351,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
352,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
353,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0,Africa
354,24/05/2020,24,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
355,23/05/2020,23,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
356,22/05/2020,22,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
357,21/05/2020,21,5,2020,1,0,Andorra,AD,AND,77006.0,Europe
358,20/05/2020,20,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
359,19/05/2020,19,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
360,18/05/2020,18,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
361,17/05/2020,17,5,2020,0,2,Andorra,AD,AND,77006.0,Europe
362,16/05/2020,16,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
363,15/05/2020,15,5,2020,1,0,Andorra,AD,AND,77006.0,Europe
364,14/05/2020,14,5,2020,2,1,Andorra,AD,AND,77006.0,Europe
365,13/05/2020,13,5,2020,2,0,Andorra,AD,AND,77006.0,Europe
366,12/05/2020,12,5,2020,1,0,Andorra,AD,AND,77006.0,Europe
367,11/05/2020,11,5,2020,1,0,Andorra,AD,AND,77006.0,Europe
368,10/05/2020,10,5,2020,2,1,Andorra,AD,AND,77006.0,Europe
369,09/05/2020,9,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
370,08/05/2020,8,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
371,07/05/2020,7,5,2020,0,0,Andorra,AD,AND,77006.0,Europe
372,06/05/2020,6,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
373,05/05/2020,5,5,2020,2,0,Andorra,AD,AND,77006.0,Europe
374,04/05/2020,4,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
375,03/05/2020,3,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
376,02/05/2020,2,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
377,01/05/2020,1,5,2020,2,0,Andorra,AD,AND,77006.0,Europe
378,30/04/2020,30,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
379,29/04/2020,29,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
380,28/04/2020,28,4,2020,3,0,Andorra,AD,AND,77006.0,Europe
381,27/04/2020,27,4,2020,7,0,Andorra,AD,AND,77006.0,Europe
382,26/04/2020,26,4,2020,2,0,Andorra,AD,AND,77006.0,Europe
383,25/04/2020,25,4,2020,7,3,Andorra,AD,AND,77006.0,Europe
384,24/04/2020,24,4,2020,1,0,Andorra,AD,AND,77006.0,Europe
385,23/04/2020,23,4,2020,6,0,Andorra,AD,AND,77006.0,Europe
386,22/04/2020,22,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
387,21/04/2020,21,4,2020,4,0,Andorra,AD,AND,77006.0,Europe
388,20/04/2020,20,4,2020,9,1,Andorra,AD,AND,77006.0,Europe
389,19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006.0,Europe
390,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
391,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006.0,Europe
392,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
393,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0,Europe
394,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0,Europe
395,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0,Europe
396,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0,Europe
397,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0,Europe
398,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0,Europe
399,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0,Europe
400,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0,Europe
401,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0,Europe
402,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006.0,Europe
403,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006.0,Europe
404,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006.0,Europe
405,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006.0,Europe
406,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
407,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006.0,Europe
408,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006.0,Europe
409,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006.0,Europe
410,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006.0,Europe
411,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006.0,Europe
412,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006.0,Europe
413,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006.0,Europe
414,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006.0,Europe
415,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006.0,Europe
416,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006.0,Europe
417,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006.0,Europe
418,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006.0,Europe
419,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006.0,Europe
420,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006.0,Europe
421,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006.0,Europe
422,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006.0,Europe
423,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006.0,Europe
424,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006.0,Europe
425,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006.0,Europe
426,24/05/2020,24,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
427,23/05/2020,23,5,2020,2,0,Angola,AO,AGO,30809762.0,Africa
428,22/05/2020,22,5,2020,6,0,Angola,AO,AGO,30809762.0,Africa
429,21/05/2020,21,5,2020,2,1,Angola,AO,AGO,30809762.0,Africa
430,20/05/2020,20,5,2020,2,0,Angola,AO,AGO,30809762.0,Africa
431,19/05/2020,19,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
432,18/05/2020,18,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
433,17/05/2020,17,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
434,16/05/2020,16,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
435,15/05/2020,15,5,2020,3,0,Angola,AO,AGO,30809762.0,Africa
436,14/05/2020,14,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
437,13/05/2020,13,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
438,12/05/2020,12,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
439,11/05/2020,11,5,2020,2,0,Angola,AO,AGO,30809762.0,Africa
440,10/05/2020,10,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
441,09/05/2020,9,5,2020,7,0,Angola,AO,AGO,30809762.0,Africa
442,08/05/2020,8,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
443,07/05/2020,7,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
444,06/05/2020,6,5,2020,1,0,Angola,AO,AGO,30809762.0,Africa
445,05/05/2020,5,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
446,04/05/2020,4,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
447,03/05/2020,3,5,2020,6,0,Angola,AO,AGO,30809762.0,Africa
448,02/05/2020,2,5,2020,2,0,Angola,AO,AGO,30809762.0,Africa
449,01/05/2020,1,5,2020,0,0,Angola,AO,AGO,30809762.0,Africa
450,30/04/2020,30,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
451,29/04/2020,29,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
452,28/04/2020,28,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
453,27/04/2020,27,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
454,26/04/2020,26,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
455,25/04/2020,25,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
456,24/04/2020,24,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
457,23/04/2020,23,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
458,22/04/2020,22,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
459,21/04/2020,21,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
460,20/04/2020,20,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
461,19/04/2020,19,4,2020,5,0,Angola,AO,AGO,30809762.0,Africa
462,18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
463,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
464,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
465,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
466,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
467,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
468,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
469,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
470,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
471,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762.0,Africa
472,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
473,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762.0,Africa
474,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762.0,Africa
475,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762.0,Africa
476,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
477,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
478,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
479,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
480,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
481,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762.0,Africa
482,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
483,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762.0,Africa
484,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762.0,Africa
485,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
486,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
487,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
488,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
489,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762.0,Africa
490,24/05/2020,24,5,2020,0,0,Anguilla,AI,,,America
491,23/05/2020,23,5,2020,0,0,Anguilla,AI,,,America
492,22/05/2020,22,5,2020,0,0,Anguilla,AI,,,America
493,21/05/2020,21,5,2020,0,0,Anguilla,AI,,,America
494,20/05/2020,20,5,2020,0,0,Anguilla,AI,,,America
495,19/05/2020,19,5,2020,0,0,Anguilla,AI,,,America
496,18/05/2020,18,5,2020,0,0,Anguilla,AI,,,America
497,17/05/2020,17,5,2020,0,0,Anguilla,AI,,,America
498,16/05/2020,16,5,2020,0,0,Anguilla,AI,,,America
499,15/05/2020,15,5,2020,0,0,Anguilla,AI,,,America
500,14/05/2020,14,5,2020,0,0,Anguilla,AI,,,America
501,13/05/2020,13,5,2020,0,0,Anguilla,AI,,,America
502,12/05/2020,12,5,2020,0,0,Anguilla,AI,,,America
503,11/05/2020,11,5,2020,0,0,Anguilla,AI,,,America
504,10/05/2020,10,5,2020,0,0,Anguilla,AI,,,America
505,09/05/2020,9,5,2020,0,0,Anguilla,AI,,,America
506,08/05/2020,8,5,2020,0,0,Anguilla,AI,,,America
507,07/05/2020,7,5,2020,0,0,Anguilla,AI,,,America
508,06/05/2020,6,5,2020,0,0,Anguilla,AI,,,America
509,05/05/2020,5,5,2020,0,0,Anguilla,AI,,,America
510,04/05/2020,4,5,2020,0,0,Anguilla,AI,,,America
511,03/05/2020,3,5,2020,0,0,Anguilla,AI,,,America
512,02/05/2020,2,5,2020,0,0,Anguilla,AI,,,America
513,01/05/2020,1,5,2020,0,0,Anguilla,AI,,,America
514,30/04/2020,30,4,2020,0,0,Anguilla,AI,,,America
515,29/04/2020,29,4,2020,0,0,Anguilla,AI,,,America
516,28/04/2020,28,4,2020,0,0,Anguilla,AI,,,America
517,27/04/2020,27,4,2020,0,0,Anguilla,AI,,,America
518,26/04/2020,26,4,2020,0,0,Anguilla,AI,,,America
519,25/04/2020,25,4,2020,0,0,Anguilla,AI,,,America
520,24/04/2020,24,4,2020,0,0,Anguilla,AI,,,America
521,23/04/2020,23,4,2020,0,0,Anguilla,AI,,,America
522,22/04/2020,22,4,2020,0,0,Anguilla,AI,,,America
523,21/04/2020,21,4,2020,0,0,Anguilla,AI,,,America
524,20/04/2020,20,4,2020,0,0,Anguilla,AI,,,America
525,19/04/2020,19,4,2020,0,0,Anguilla,AI,,,America
526,18/04/2020,18,4,2020,0,0,Anguilla,AI,,,America
527,17/04/2020,17,4,2020,0,0,Anguilla,AI,,,America
528,16/04/2020,16,4,2020,0,0,Anguilla,AI,,,America
529,15/04/2020,15,4,2020,0,0,Anguilla,AI,,,America
530,14/04/2020,14,4,2020,0,0,Anguilla,AI,,,America
531,13/04/2020,13,4,2020,0,0,Anguilla,AI,,,America
532,12/04/2020,12,4,2020,0,0,Anguilla,AI,,,America
533,11/04/2020,11,4,2020,0,0,Anguilla,AI,,,America
534,10/04/2020,10,4,2020,0,0,Anguilla,AI,,,America
535,09/04/2020,9,4,2020,0,0,Anguilla,AI,,,America
536,08/04/2020,8,4,2020,0,0,Anguilla,AI,,,America
537,07/04/2020,7,4,2020,0,0,Anguilla,AI,,,America
538,06/04/2020,6,4,2020,0,0,Anguilla,AI,,,America
539,05/04/2020,5,4,2020,0,0,Anguilla,AI,,,America
540,04/04/2020,4,4,2020,0,0,Anguilla,AI,,,America
541,03/04/2020,3,4,2020,1,0,Anguilla,AI,,,America
542,02/04/2020,2,4,2020,0,0,Anguilla,AI,,,America
543,01/04/2020,1,4,2020,0,0,Anguilla,AI,,,America
544,31/03/2020,31,3,2020,0,0,Anguilla,AI,,,America
545,30/03/2020,30,3,2020,0,0,Anguilla,AI,,,America
546,29/03/2020,29,3,2020,0,0,Anguilla,AI,,,America
547,28/03/2020,28,3,2020,0,0,Anguilla,AI,,,America
548,27/03/2020,27,3,2020,2,0,Anguilla,AI,,,America
549,24/05/2020,24,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
550,23/05/2020,23,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
551,22/05/2020,22,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
552,21/05/2020,21,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
553,20/05/2020,20,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
554,19/05/2020,19,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
555,18/05/2020,18,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
556,17/05/2020,17,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
557,16/05/2020,16,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
558,15/05/2020,15,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
559,14/05/2020,14,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
560,13/05/2020,13,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
561,12/05/2020,12,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
562,11/05/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
563,10/05/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
564,09/05/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
565,08/05/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
566,07/05/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
567,06/05/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
568,05/05/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
569,04/05/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
570,03/05/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
571,02/05/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
572,01/05/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
573,30/04/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
574,29/04/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
575,28/04/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
576,27/04/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
577,26/04/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
578,25/04/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
579,24/04/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
580,23/04/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
581,22/04/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
582,21/04/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,96286.0,America
583,20/04/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
584,19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
585,18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
586,17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
587,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
588,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
589,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
590,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
591,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
592,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
593,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286.0,America
594,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
595,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
596,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
597,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
598,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
599,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
600,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
601,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
602,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
603,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
604,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
605,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
606,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
607,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
608,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
609,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
610,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
611,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
612,22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
613,21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
614,15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286.0,America
615,24/05/2020,24,5,2020,704,12,Argentina,AR,ARG,44494502.0,America
616,23/05/2020,23,5,2020,718,17,Argentina,AR,ARG,44494502.0,America
617,22/05/2020,22,5,2020,648,13,Argentina,AR,ARG,44494502.0,America
618,21/05/2020,21,5,2020,474,10,Argentina,AR,ARG,44494502.0,America
619,20/05/2020,20,5,2020,438,11,Argentina,AR,ARG,44494502.0,America
620,19/05/2020,19,5,2020,566,16,Argentina,AR,ARG,44494502.0,America
621,18/05/2020,18,5,2020,0,3,Argentina,AR,ARG,44494502.0,America
622,17/05/2020,17,5,2020,326,7,Argentina,AR,ARG,44494502.0,America
623,16/05/2020,16,5,2020,345,3,Argentina,AR,ARG,44494502.0,America
624,15/05/2020,15,5,2020,255,24,Argentina,AR,ARG,44494502.0,America
625,14/05/2020,14,5,2020,316,10,Argentina,AR,ARG,44494502.0,America
626,13/05/2020,13,5,2020,529,14,Argentina,AR,ARG,44494502.0,America
627,12/05/2020,12,5,2020,245,5,Argentina,AR,ARG,44494502.0,America
628,11/05/2020,11,5,2020,13,0,Argentina,AR,ARG,44494502.0,America
629,10/05/2020,10,5,2020,165,7,Argentina,AR,ARG,44494502.0,America
630,09/05/2020,9,5,2020,240,11,Argentina,AR,ARG,44494502.0,America
631,08/05/2020,8,5,2020,163,9,Argentina,AR,ARG,44494502.0,America
632,07/05/2020,7,5,2020,188,9,Argentina,AR,ARG,44494502.0,America
633,06/05/2020,6,5,2020,133,4,Argentina,AR,ARG,44494502.0,America
634,05/05/2020,5,5,2020,104,14,Argentina,AR,ARG,44494502.0,America
635,04/05/2020,4,5,2020,102,9,Argentina,AR,ARG,44494502.0,America
636,03/05/2020,3,5,2020,149,12,Argentina,AR,ARG,44494502.0,America
637,02/05/2020,2,5,2020,104,7,Argentina,AR,ARG,44494502.0,America
638,01/05/2020,1,5,2020,143,4,Argentina,AR,ARG,44494502.0,America
639,30/04/2020,30,4,2020,158,7,Argentina,AR,ARG,44494502.0,America
640,29/04/2020,29,4,2020,124,10,Argentina,AR,ARG,44494502.0,America
641,28/04/2020,28,4,2020,223,11,Argentina,AR,ARG,44494502.0,America
642,27/04/2020,27,4,2020,0,1,Argentina,AR,ARG,44494502.0,America
643,26/04/2020,26,4,2020,344,18,Argentina,AR,ARG,44494502.0,America
644,25/04/2020,25,4,2020,0,2,Argentina,AR,ARG,44494502.0,America
645,24/04/2020,24,4,2020,147,6,Argentina,AR,ARG,44494502.0,America
646,23/04/2020,23,4,2020,144,8,Argentina,AR,ARG,44494502.0,America
647,22/04/2020,22,4,2020,112,9,Argentina,AR,ARG,44494502.0,America
648,21/04/2020,21,4,2020,90,8,Argentina,AR,ARG,44494502.0,America
649,20/04/2020,20,4,2020,102,2,Argentina,AR,ARG,44494502.0,America
650,19/04/2020,19,4,2020,170,10,Argentina,AR,ARG,44494502.0,America
651,18/04/2020,18,4,2020,98,7,Argentina,AR,ARG,44494502.0,America
652,17/04/2020,17,4,2020,128,6,Argentina,AR,ARG,44494502.0,America
653,16/04/2020,16,4,2020,0,4,Argentina,AR,ARG,44494502.0,America
654,15/04/2020,15,4,2020,160,7,Argentina,AR,ARG,44494502.0,America
655,14/04/2020,14,4,2020,69,3,Argentina,AR,ARG,44494502.0,America
656,13/04/2020,13,4,2020,66,6,Argentina,AR,ARG,44494502.0,America
657,12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502.0,America
658,11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502.0,America
659,10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502.0,America
660,09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502.0,America
661,08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502.0,America
